original problem has 745 variables (355 bin, 150 int, 0 impl, 240 cont) and 26159 constraints
presolving:
(round 1, fast)       115 del vars, 125 del conss, 0 add conss, 154 chg bounds, 275 chg sides, 76116 chg coeffs, 0 upgd conss, 0 impls, 69 clqs
(round 2, fast)       125 del vars, 125 del conss, 0 add conss, 154 chg bounds, 275 chg sides, 76116 chg coeffs, 0 upgd conss, 0 impls, 69 clqs
   (0.1s) running MILP presolver
   (0.2s) MILP presolver (33 rounds): 77 aggregations, 105 fixings, 129 bound changes
(round 3, medium)     307 del vars, 26159 del conss, 2191 add conss, 283 chg bounds, 275 chg sides, 76116 chg coeffs, 0 upgd conss, 0 impls, 18 clqs
(round 4, exhaustive) 307 del vars, 26159 del conss, 2191 add conss, 284 chg bounds, 275 chg sides, 76116 chg coeffs, 334 upgd conss, 0 impls, 68 clqs
(round 5, exhaustive) 307 del vars, 26159 del conss, 2191 add conss, 284 chg bounds, 275 chg sides, 76116 chg coeffs, 342 upgd conss, 286 impls, 187 clqs
(round 6, exhaustive) 309 del vars, 26159 del conss, 2191 add conss, 284 chg bounds, 275 chg sides, 76116 chg coeffs, 342 upgd conss, 294 impls, 187 clqs
(round 7, fast)       310 del vars, 26160 del conss, 2191 add conss, 285 chg bounds, 275 chg sides, 76116 chg coeffs, 342 upgd conss, 294 impls, 187 clqs
(round 8, exhaustive) 338 del vars, 26160 del conss, 2191 add conss, 366 chg bounds, 275 chg sides, 76116 chg coeffs, 342 upgd conss, 646 impls, 391 clqs
(round 9, fast)       354 del vars, 26678 del conss, 2191 add conss, 366 chg bounds, 418 chg sides, 77291 chg coeffs, 342 upgd conss, 700 impls, 360 clqs
   (0.3s) running MILP presolver
   (0.3s) MILP presolver (7 rounds): 22 aggregations, 2 fixings, 8 bound changes
(round 10, medium)     379 del vars, 26731 del conss, 2244 add conss, 374 chg bounds, 418 chg sides, 77295 chg coeffs, 342 upgd conss, 700 impls, 214 clqs
(round 11, fast)       380 del vars, 26780 del conss, 2244 add conss, 374 chg bounds, 420 chg sides, 77299 chg coeffs, 342 upgd conss, 700 impls, 245 clqs
(round 12, exhaustive) 380 del vars, 26780 del conss, 2244 add conss, 374 chg bounds, 420 chg sides, 77299 chg coeffs, 364 upgd conss, 700 impls, 245 clqs
(round 13, exhaustive) 380 del vars, 26780 del conss, 2244 add conss, 374 chg bounds, 420 chg sides, 77299 chg coeffs, 366 upgd conss, 706 impls, 247 clqs
   (0.3s) probing cycle finished: starting next cycle
(round 14, exhaustive) 403 del vars, 26780 del conss, 2244 add conss, 426 chg bounds, 420 chg sides, 77299 chg coeffs, 366 upgd conss, 2052 impls, 970 clqs
(round 15, fast)       404 del vars, 27019 del conss, 2244 add conss, 427 chg bounds, 567 chg sides, 78238 chg coeffs, 366 upgd conss, 2052 impls, 970 clqs
   (0.3s) running MILP presolver
   (0.4s) MILP presolver (7 rounds): 12 aggregations, 0 fixings, 12 bound changes
(round 16, medium)     416 del vars, 27049 del conss, 2274 add conss, 439 chg bounds, 574 chg sides, 78253 chg coeffs, 366 upgd conss, 2052 impls, 875 clqs
(round 17, fast)       416 del vars, 27061 del conss, 2274 add conss, 439 chg bounds, 574 chg sides, 78254 chg coeffs, 366 upgd conss, 2052 impls, 885 clqs
(round 18, exhaustive) 416 del vars, 27061 del conss, 2274 add conss, 439 chg bounds, 574 chg sides, 78254 chg coeffs, 384 upgd conss, 2052 impls, 885 clqs
   (0.4s) probing: 179/213 (84.0%) - 48 fixings, 3 aggregations, 2913 implications, 133 bound changes
   (0.4s) probing aborted: 50/50 successive totally useless probings
(round 19, exhaustive) 416 del vars, 27061 del conss, 2274 add conss, 439 chg bounds, 574 chg sides, 78282 chg coeffs, 384 upgd conss, 2202 impls, 926 clqs
(round 20, exhaustive) 417 del vars, 27062 del conss, 2274 add conss, 442 chg bounds, 574 chg sides, 78282 chg coeffs, 384 upgd conss, 2202 impls, 926 clqs
   (0.4s) probing: 184/213 (86.4%) - 48 fixings, 3 aggregations, 2913 implications, 133 bound changes
   (0.4s) probing aborted: 50/50 successive totally useless probings
(round 21, exhaustive) 417 del vars, 27062 del conss, 2274 add conss, 442 chg bounds, 574 chg sides, 78309 chg coeffs, 384 upgd conss, 2202 impls, 926 clqs
   (0.4s) probing: 189/213 (88.7%) - 48 fixings, 3 aggregations, 2913 implications, 133 bound changes
   (0.4s) probing aborted: 50/50 successive totally useless probings
   (0.4s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.4s) no symmetry present
presolving (22 rounds: 22 fast, 15 medium, 12 exhaustive):
 417 deleted vars, 27062 deleted constraints, 2274 added constraints, 444 tightened bounds, 0 added holes, 574 changed sides, 78309 changed coefficients
 2202 implications, 926 cliques
presolved problem has 328 variables (202 bin, 0 int, 0 impl, 126 cont) and 1367 constraints
    174 constraints of type <varbound>
     40 constraints of type <setppc>
   1153 constraints of type <linear>
Presolving Time: 0.37

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.4s|     1 |     0 |   698 |     - |    62M |   0 | 328 |1378 |1367 |   0 |  0 |  11 |   0 |-7.796906e+04 |      --      |    Inf | unknown
  0.5s|     1 |     0 |  1566 |     - |    62M |   0 | 328 |1379 |1172 |  17 |  1 |  12 |   0 |-7.781578e+04 |      --      |    Inf | unknown
  0.6s|     1 |     0 |  1595 |     - |    63M |   0 | 328 |1376 |1169 |  26 |  2 |  12 |   0 |-7.766403e+04 |      --      |    Inf | unknown
  0.6s|     1 |     0 |  1614 |     - |    63M |   0 | 328 |1376 |1175 |  32 |  3 |  12 |   0 |-7.745869e+04 |      --      |    Inf | unknown
  0.6s|     1 |     0 |  1657 |     - |    63M |   0 | 328 |1375 |1186 |  43 |  4 |  12 |   0 |-7.724213e+04 |      --      |    Inf | unknown
  0.7s|     1 |     0 |  1723 |     - |    63M |   0 | 328 |1375 |1196 |  53 |  5 |  12 |   0 |-7.599478e+04 |      --      |    Inf | unknown
  0.7s|     1 |     0 |  1788 |     - |    63M |   0 | 328 |1375 |1209 |  66 |  6 |  12 |   0 |-7.586450e+04 |      --      |    Inf | unknown
  0.7s|     1 |     0 |  1808 |     - |    63M |   0 | 328 |1375 |1216 |  73 |  7 |  12 |   0 |-7.574054e+04 |      --      |    Inf | unknown
  0.8s|     1 |     0 |  1825 |     - |    64M |   0 | 328 |1375 |1219 |  76 |  8 |  12 |   0 |-7.570984e+04 |      --      |    Inf | unknown
  0.9s|     1 |     0 |  1869 |     - |    64M |   0 | 328 |1375 |1234 |  91 |  9 |  12 |   0 |-7.541610e+04 |      --      |    Inf | unknown
  0.9s|     1 |     0 |  1898 |     - |    64M |   0 | 328 |1376 |1247 | 104 | 10 |  13 |   0 |-7.507383e+04 |      --      |    Inf | unknown
  1.0s|     1 |     0 |  1940 |     - |    64M |   0 | 328 |1376 |1256 | 115 | 11 |  13 |   0 |-7.479320e+04 |      --      |    Inf | unknown
  1.1s|     1 |     0 |  1959 |     - |    64M |   0 | 328 |1377 |1265 | 124 | 12 |  14 |   0 |-7.473206e+04 |      --      |    Inf | unknown
  1.2s|     1 |     0 |  1976 |     - |    64M |   0 | 328 |1377 |1272 | 131 | 13 |  14 |   0 |-7.466733e+04 |      --      |    Inf | unknown
  1.2s|     1 |     0 |  1981 |     - |    65M |   0 | 328 |1377 |1274 | 133 | 14 |  14 |   0 |-7.465188e+04 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.3s|     1 |     0 |  2006 |     - |    66M |   0 | 328 |1377 |1287 | 146 | 15 |  14 |   0 |-7.451708e+04 |      --      |    Inf | unknown
  1.4s|     1 |     0 |  2032 |     - |    66M |   0 | 328 |1378 |1294 | 153 | 16 |  15 |   0 |-7.448784e+04 |      --      |    Inf | unknown
  1.5s|     1 |     0 |  2055 |     - |    66M |   0 | 328 |1378 |1297 | 169 | 17 |  15 |   0 |-7.428979e+04 |      --      |    Inf | unknown
  1.5s|     1 |     0 |  2077 |     - |    66M |   0 | 328 |1378 |1309 | 181 | 18 |  15 |   0 |-7.421097e+04 |      --      |    Inf | unknown
  1.6s|     1 |     0 |  2099 |     - |    66M |   0 | 328 |1379 |1319 | 191 | 19 |  16 |   0 |-7.419039e+04 |      --      |    Inf | unknown
  1.7s|     1 |     0 |  2113 |     - |    66M |   0 | 328 |1379 |1327 | 199 | 20 |  16 |   0 |-7.416187e+04 |      --      |    Inf | unknown
  1.7s|     1 |     0 |  2120 |     - |    66M |   0 | 328 |1379 |1332 | 204 | 21 |  16 |   0 |-7.413818e+04 |      --      |    Inf | unknown
  1.8s|     1 |     0 |  2125 |     - |    66M |   0 | 328 |1379 |1335 | 207 | 22 |  16 |   0 |-7.412877e+04 |      --      |    Inf | unknown
  1.8s|     1 |     0 |  2137 |     - |    66M |   0 | 328 |1380 |1314 | 217 | 23 |  17 |   0 |-7.411596e+04 |      --      |    Inf | unknown
  1.9s|     1 |     0 |  2152 |     - |    66M |   0 | 328 |1380 |1322 | 225 | 24 |  17 |   0 |-7.408526e+04 |      --      |    Inf | unknown
  1.9s|     1 |     0 |  2156 |     - |    66M |   0 | 328 |1380 |1324 | 227 | 25 |  17 |   0 |-7.408489e+04 |      --      |    Inf | unknown
  1.9s|     1 |     0 |  2161 |     - |    66M |   0 | 328 |1380 |1329 | 232 | 26 |  17 |   0 |-7.407460e+04 |      --      |    Inf | unknown
  1.9s|     1 |     0 |  2168 |     - |    66M |   0 | 328 |1380 |1332 | 235 | 27 |  17 |   0 |-7.407460e+04 |      --      |    Inf | unknown
  1.9s|     1 |     0 |  2172 |     - |    66M |   0 | 328 |1380 |1336 | 239 | 28 |  17 |   0 |-7.407326e+04 |      --      |    Inf | unknown
  2.0s|     1 |     0 |  2187 |     - |    66M |   0 | 328 |1380 |1292 | 243 | 29 |  17 |   0 |-7.406466e+04 |      --      |    Inf | unknown
